source,raw_name,original_price,discount_price,url,crawled_date
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Ventus 2X Plus 16GB,15990000,14990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Ventus 2X OC Plus 8GB,14390000,12990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Vanguard SOC 16GB,19290000,18690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Shadow 2X OC 8GB,13290000,12990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Inspire 2X OC 16GB,16990000,16290000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Gaming Trio OC 16GB White,18290000,17690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Gaming Trio OC 16GB,17890000,17390000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Gaming OC 8GB,15290000,14890000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Gaming OC 16GB,17590000,16890000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Asus GeForce RTX 5060 Ti DUAL OC 8GB,14990000,14290000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Asus GeForce RTX 5060 Ti Prime 8GB,15190000,14990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Asus GeForce RTX 5060 Ti Prime OC 8GB,15490000,15390000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Asus GeForce RTX 5060 Ti TUF Gaming OC 8GB,0,16990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Asus GeForce RTX 5060 Ti Prime 16GB,0,18990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Asus GeForce RTX 5060 Ti Prime OC 16GB,0,19490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Asus GeForce RTX 5060 Ti TUF Gaming OC 16GB,20490000,20290000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Ti Gaming OC 16GB,22390000,18990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Ti Eagle Ice OC 16GB,21990000,17490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Ti Windforce 16GB,17990000,13990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Ti Windforce OC 16GB,18990000,14690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Ti Aorus Elite 16GB,22490000,20490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Ti Eagle OC 16GB,20490000,16990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Ti AERO OC 16GB,21990000,19690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5080 16G VENTUS 3X OC,41990000,37490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5080 16G SHADOW 3X OC,44990000,42690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình Colorful iGame GeForce RTX 5070 Ti Ultra W OC 16GB-V,0,29990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5090 WINDFORCE OC 32G (GV-N5090WF3OC-32GD),99990000,98990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5090 32G VENTUS 3X OC,88990000,79990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Prime GeForce RTX 5070 12GB GDDR7 (PRIME-RTX5070-12G),21490000,19890000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Prime GeForce RTX 5070 12GB GDDR7 OC Edition (PRIME-RTX5070-O12G),21690000,20490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 5070 12GB GDDR7 (TUF-RTX5070-12G-GAMING),25490000,22490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 5070 12GB GDDR7 OC Edition(TUF-RTX5070-O12G-GAMING),25990000,24990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix GeForce RTX 5070 12GB GDDR7 (ROG-STRIX-RTX5070-12G-GAMING),29490000,25490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix GeForce RTX 5070 12GB GDDR7 OC Edition (ROG-STRIX-RTX5070-O12G-GAMING),29990000,26490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix GeForce RTX 5070 Ti 16GB GDDR7 (ROG-STRIX-RTX5070TI-16G-GAMING),0,39490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix GeForce RTX 5070 Ti 16GB GDDR7 OC Edition (ROG-STRIX-RTX5070TI-O16G-GAMING),0,39990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 AERO OC 12G (GV-N5070AERO OC-12GD),26990000,25990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 EAGLE OC SFF 12G (GV-N5070EAGLE OC-12GD),25990000,24990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 EAGLE OC ICE SFF 12G (GV-N5070EAGLEOC ICE-12GD),26490000,25490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 GAMING OC 12G (GV-N5070GAMING OC-12GD),27490000,26990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 Ti WINDFORCE OC SFF 16G (GV-N507TWF3OC-16GD),35990000,31990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 Ti AERO OC 16G (GV-N507TAERO OC-16GD),35790000,33990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 Ti EAGLE OC SFF 16G (GV-N507TEAGLE OC-16GD),33390000,30990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5070 Ti GAMING OC 16G (GV-N507TGAMING OC-16GD),0,33990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5070 Ti MASTER 16G (GV-N507TAORUS M-16GD),0,36490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5080 WINDFORCE OC SFF 16G (GV-N5080WF3OC-16GD),45990000,43990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5080 AERO OC SFF 16G (GV-N5080AERO OC-16GD),47990000,44990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5080 GAMING OC 16G (GV-N5080GAMING OC-16GD),47490000,44990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5080 MASTER 16G (GV-N5080AORUS M-16GD),0,49990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5080 MASTER ICE 16G (GV-N5080AORUSM ICE-16GD),0,50990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5080 XTREME WATERFORCE WB 16G (GV-N5080AORUSX WB-16GD),0,51990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5080 XTREME WATERFORCE 16G (GV-N5080AORUSX W-16GD),54990000,51990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 5090 GAMING OC 32G (GV-N5090GAMING OC-32GD),105990000,102990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5090 MASTER 32G (GV-N5090AORUS M-32GD),119000000,114990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5090 MASTER ICE 32G (GV-N5090AORUSM ICE-32GD),110000000,99990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5090 XTREME WATERFORCE WB 32G (GV-N5090AORUSX WB-32GD),120000000,109990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 5090 XTREME WATERFORCE 32G (GV-N5090AORUSX W-32GD),118990000,113990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE,0,21690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 12G VENTUS 2X OC,21490000,19490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 12G VENTUS 3X OC,21990000,20690000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 12G INSPIRE 3X OC,21790000,20790000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 12G GAMING TRIO OC,0,22490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 12G GAMING TRIO OC WHITE,0,23490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 12G VANGUARD SOC,24990000,23890000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC Plus,0,28990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 Ti 16G INSPIRE 3X OC PLUS,0,29990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC PLUS,0,29490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 Ti 16G VANGUARD SOC,32990000,31490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5080 16G INSPIRE 3X OC,53990000,48990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5080 16G GAMING TRIO OC WHITE,42990000,38990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5080 16G VANGUARD SOC,43990000,42990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5080 16G SUPRIM LIQUID SOC,45990000,45490000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5090 32G GAMING TRIO OC,119990000,114990000,https://gearvn.com/collections/vga-rtx-50-series,08/05/2026 09:28:01
